A0JNE3,-1,0,0.333333333,0.222222222,0.166666667,0.133333333,0.111111111,0.095238095,0.125,0.185185185,0.166666667,0.181818182,0.171428571,0.157894737,0.170731707,0.159090909,0.14893617,0.14,0.132075472,0.125,0.118644068,0.112903226,0.107692308,0.102941176,0.1,0.109589041,0.666666667,0.333333333,0.444444444,0.5,0.4,0.333333333,0.285714286,0.25,0.222222222,0.2,0.181818182,0.171428571,0.157894737,0.146341463,0.136363636,0.127659574,0.12,0.113207547,0.107142857,0.118644068,0.112903226,0.107692308,0.117647059,0.114285714,0.109589041,1,0.666666667,0.444444444,0.5,0.4,0.333333333,0.285714286,0.25,0.222222222,0.2,0.181818182,0.171428571,0.157894737,0.146341463,0.136363636,0.127659574,0.12,0.113207547,0.107142857,0.118644068,0.112903226,0.107692308,0.117647059,0.114285714,0.109589041,1,0.666666667,0.444444444,0.5,0.4,0.333333333,0.285714286,0.25,0.222222222,0.2,0.181818182,0.171428571,0.157894737,0.146341463,0.136363636,0.127659574,0.12,0.113207547,0.107142857,0.118644068,0.112903226,0.107692308,0.117647059,0.114285714,0.109589041,1,0.666666667,0.444444444,0.5,0.4,0.333333333,0.285714286,0.25,0.222222222,0.2,0.181818182,0.171428571,0.157894737,0.146341463,0.136363636,0.127659574,0.12,0.113207547,0.107142857,0.118644068,0.112903226,0.107692308,0.117647059,0.114285714,0.109589041,0.666666667,0.5,0.444444444,0.416666667,0.333333333,0.333333333,0.285714286,0.25,0.222222222,0.2,0.181818182,0.171428571,0.157894737,0.146341463,0.136363636,0.127659574,0.12,0.113207547,0.107142857,0.101694915,0.096774194,0.107692308,0.102941176,0.1,0.109589041,0.333333333,0.5,0.333333333,0.5,0.4,0.333333333,0.285714286,0.25,0.222222222,0.2,0.181818182,0.171428571,0.157894737,0.146341463,0.136363636,0.127659574,0.12,0.113207547,0.107142857,0.118644068,0.112903226,0.107692308,0.117647059,0.114285714,0.109589041
A0QP32,-1,0.333333333,0.333333333,0.222222222,0.416666667,0.466666667,0.5,0.476190476,0.416666667,0.37037037,0.333333333,0.303030303,0.285714286,0.289473684,0.292682927,0.272727273,0.255319149,0.24,0.226415094,0.214285714,0.203389831,0.225806452,0.230769231,0.235294118,0.228571429,0.219178082,0.333333333,0.166666667,0.111111111,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.04,0.037735849,0.053571429,0.050847458,0.048387097,0.061538462,0.058823529,0.057142857,0.068493151,0.333333333,0.166666667,0.111111111,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.04,0.037735849,0.053571429,0.050847458,0.048387097,0.061538462,0.058823529,0.057142857,0.068493151,0.333333333,0.166666667,0.111111111,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.04,0.037735849,0.053571429,0.050847458,0.048387097,0.061538462,0.058823529,0.057142857,0.068493151,0.333333333,0.166666667,0.111111111,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.04,0.037735849,0.053571429,0.050847458,0.048387097,0.061538462,0.058823529,0.057142857,0.068493151,0.333333333,0.166666667,0.111111111,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.04,0.037735849,0.053571429,0.050847458,0.048387097,0.061538462,0.058823529,0.057142857,0.068493151,0.333333333,0.166666667,0.111111111,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.04,0.037735849,0.053571429,0.050847458,0.048387097,0.061538462,0.058823529,0.057142857,0.068493151
A0QP90,-1,0.333333333,0.333333333,0.444444444,0.333333333,0.266666667,0.222222222,0.19047619,0.166666667,0.148148148,0.133333333,0.121212121,0.114285714,0.105263158,0.097560976,0.090909091,0.085106383,0.08,0.075471698,0.089285714,0.084745763,0.096774194,0.092307692,0.088235294,0.085714286,0.095890411,0.333333333,0.166666667,0.111111111,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.04,0.037735849,0.053571429,0.050847458,0.048387097,0.061538462,0.058823529,0.057142857,0.068493151,0.333333333,0.166666667,0.111111111,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.04,0.037735849,0.053571429,0.050847458,0.048387097,0.061538462,0.058823529,0.057142857,0.068493151,0.333333333,0.166666667,0.111111111,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.04,0.037735849,0.053571429,0.050847458,0.048387097,0.061538462,0.058823529,0.057142857,0.068493151,0,0.166666667,0.222222222,0.25,0.4,0.333333333,0.285714286,0.25,0.222222222,0.2,0.181818182,0.171428571,0.157894737,0.146341463,0.136363636,0.127659574,0.12,0.113207547,0.107142857,0.101694915,0.112903226,0.107692308,0.117647059,0.114285714,0.109589041,0,0,0.111111111,0.083333333,0.2,0.222222222,0.285714286,0.25,0.222222222,0.2,0.181818182,0.171428571,0.157894737,0.146341463,0.136363636,0.127659574,0.12,0.113207547,0.107142857,0.101694915,0.096774194,0.107692308,0.102941176,0.1,0.109589041,0.333333333,0.166666667,0.111111111,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.04,0.037735849,0.053571429,0.050847458,0.048387097,0.061538462,0.058823529,0.057142857,0.068493151
A0QPN2,-1,0,0,0,0,0,0,0.095238095,0.166666667,0.148148148,0.2,0.181818182,0.2,0.210526316,0.195121951,0.181818182,0.170212766,0.2,0.188679245,0.178571429,0.203389831,0.193548387,0.184615385,0.176470588,0.171428571,0.164383562,0.333333333,0.166666667,0.111111111,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.04,0.037735849,0.035714286,0.050847458,0.048387097,0.046153846,0.058823529,0.057142857,0.054794521,0.333333333,0.166666667,0.111111111,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.04,0.037735849,0.035714286,0.050847458,0.048387097,0.046153846,0.058823529,0.057142857,0.054794521,0.333333333,0.166666667,0.111111111,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.04,0.037735849,0.035714286,0.050847458,0.048387097,0.046153846,0.058823529,0.057142857,0.054794521,0,0,0,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.02,0.018867925,0.017857143,0.033898305,0.032258065,0.046153846,0.044117647,0.042857143,0.04109589,0,0,0,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.02,0.018867925,0.017857143,0.033898305,0.032258065,0.046153846,0.044117647,0.042857143,0.04109589,0.333333333,0.166666667,0.111111111,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.04,0.037735849,0.035714286,0.050847458,0.048387097,0.046153846,0.058823529,0.057142857,0.054794521
A0QQH7,-1,0.333333333,0.333333333,0.222222222,0.25,0.4,0.388888889,0.428571429,0.375,0.333333333,0.3,0.272727273,0.257142857,0.236842105,0.268292683,0.25,0.234042553,0.22,0.20754717,0.196428571,0.186440678,0.193548387,0.215384615,0.220588235,0.228571429,0.219178082,0.333333333,0.166666667,0.111111111,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.04,0.037735849,0.053571429,0.050847458,0.048387097,0.061538462,0.058823529,0.057142857,0.068493151,0.333333333,0.166666667,0.111111111,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.04,0.037735849,0.053571429,0.050847458,0.048387097,0.061538462,0.058823529,0.057142857,0.068493151,0.333333333,0.166666667,0.111111111,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.04,0.037735849,0.053571429,0.050847458,0.048387097,0.061538462,0.058823529,0.057142857,0.068493151,0,0,0,0,0.133333333,0.111111111,0.19047619,0.208333333,0.222222222,0.233333333,0.242424242,0.257142857,0.263157895,0.292682927,0.272727273,0.276595745,0.28,0.301886792,0.321428571,0.355932203,0.370967742,0.369230769,0.382352941,0.385714286,0.397260274,0,0.166666667,0.222222222,0.333333333,0.4,0.388888889,0.428571429,0.416666667,0.407407407,0.366666667,0.393939394,0.428571429,0.394736842,0.365853659,0.363636364,0.404255319,0.4,0.377358491,0.392857143,0.372881356,0.370967742,0.384615385,0.382352941,0.385714286,0.397260274,0.333333333,0.166666667,0.111111111,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.04,0.037735849,0.053571429,0.050847458,0.048387097,0.061538462,0.058823529,0.057142857,0.068493151
A0QQU5,-1,0,0.333333333,0.222222222,0.25,0.266666667,0.388888889,0.428571429,0.458333333,0.444444444,0.466666667,0.424242424,0.4,0.368421053,0.341463415,0.318181818,0.29787234,0.28,0.283018868,0.303571429,0.305084746,0.290322581,0.276923077,0.264705882,0.257142857,0.246575342,1,0.5,0.333333333,0.25,0.2,0.166666667,0.142857143,0.125,0.111111111,0.1,0.090909091,0.085714286,0.078947368,0.073170732,0.068181818,0.063829787,0.08,0.075471698,0.071428571,0.084745763,0.080645161,0.076923077,0.088235294,0.085714286,0.082191781,0.333333333,0.166666667,0.111111111,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.04,0.037735849,0.053571429,0.050847458,0.048387097,0.061538462,0.058823529,0.057142857,0.068493151,0.333333333,0.166666667,0.111111111,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.04,0.037735849,0.053571429,0.050847458,0.048387097,0.061538462,0.058823529,0.057142857,0.068493151,1,0.5,0.333333333,0.25,0.2,0.166666667,0.142857143,0.125,0.111111111,0.1,0.090909091,0.085714286,0.078947368,0.073170732,0.068181818,0.063829787,0.08,0.075471698,0.071428571,0.084745763,0.080645161,0.076923077,0.088235294,0.085714286,0.082191781,1,0.5,0.333333333,0.25,0.2,0.166666667,0.142857143,0.125,0.111111111,0.1,0.090909091,0.085714286,0.078947368,0.073170732,0.068181818,0.063829787,0.08,0.075471698,0.071428571,0.084745763,0.080645161,0.076923077,0.088235294,0.085714286,0.082191781,0.333333333,0.166666667,0.111111111,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.04,0.037735849,0.053571429,0.050847458,0.048387097,0.061538462,0.058823529,0.057142857,0.068493151
A0QS45,-1,0,0.166666667,0.333333333,0.333333333,0.4,0.5,0.476190476,0.458333333,0.481481481,0.433333333,0.393939394,0.371428571,0.342105263,0.317073171,0.295454545,0.276595745,0.26,0.245283019,0.232142857,0.220338983,0.209677419,0.2,0.191176471,0.185714286,0.191780822,0.333333333,0.166666667,0.111111111,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.04,0.037735849,0.053571429,0.050847458,0.048387097,0.061538462,0.058823529,0.057142857,0.068493151,0.333333333,0.166666667,0.111111111,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.04,0.037735849,0.053571429,0.050847458,0.048387097,0.061538462,0.058823529,0.057142857,0.068493151,0.333333333,0.166666667,0.111111111,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.04,0.037735849,0.053571429,0.050847458,0.048387097,0.061538462,0.058823529,0.057142857,0.068493151,0.333333333,0.166666667,0.111111111,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.04,0.037735849,0.053571429,0.050847458,0.048387097,0.061538462,0.058823529,0.057142857,0.068493151,0.333333333,0.166666667,0.111111111,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.04,0.037735849,0.053571429,0.050847458,0.048387097,0.061538462,0.058823529,0.057142857,0.068493151,0.333333333,0.166666667,0.111111111,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.04,0.037735849,0.053571429,0.050847458,0.048387097,0.061538462,0.058823529,0.057142857,0.068493151
A0QSE0,-1,0,0.333333333,0.222222222,0.333333333,0.333333333,0.444444444,0.476190476,0.416666667,0.481481481,0.433333333,0.393939394,0.371428571,0.342105263,0.317073171,0.295454545,0.276595745,0.26,0.245283019,0.232142857,0.220338983,0.209677419,0.2,0.191176471,0.185714286,0.191780822,0.333333333,0.166666667,0.111111111,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.04,0.037735849,0.053571429,0.050847458,0.048387097,0.061538462,0.058823529,0.057142857,0.068493151,0.333333333,0.166666667,0.111111111,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.04,0.037735849,0.053571429,0.050847458,0.048387097,0.061538462,0.058823529,0.057142857,0.068493151,0.333333333,0.166666667,0.111111111,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.04,0.037735849,0.053571429,0.050847458,0.048387097,0.061538462,0.058823529,0.057142857,0.068493151,0.333333333,0.5,0.555555556,0.416666667,0.333333333,0.277777778,0.238095238,0.208333333,0.185185185,0.166666667,0.151515152,0.142857143,0.131578947,0.12195122,0.113636364,0.106382979,0.1,0.094339623,0.107142857,0.101694915,0.112903226,0.107692308,0.102941176,0.1,0.109589041,0.666666667,0.666666667,0.555555556,0.416666667,0.333333333,0.277777778,0.238095238,0.208333333,0.185185185,0.166666667,0.151515152,0.142857143,0.131578947,0.12195122,0.113636364,0.106382979,0.1,0.094339623,0.107142857,0.101694915,0.112903226,0.107692308,0.102941176,0.1,0.109589041,0.333333333,0.166666667,0.111111111,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.04,0.037735849,0.053571429,0.050847458,0.048387097,0.061538462,0.058823529,0.057142857,0.068493151
A0QSU4,-1,0,0,0,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.02,0.018867925,0.035714286,0.033898305,0.048387097,0.046153846,0.044117647,0.042857143,0.054794521,0.333333333,0.166666667,0.111111111,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.04,0.037735849,0.053571429,0.050847458,0.048387097,0.061538462,0.058823529,0.057142857,0.068493151,0.333333333,0.166666667,0.111111111,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.04,0.037735849,0.053571429,0.050847458,0.048387097,0.061538462,0.058823529,0.057142857,0.068493151,0.333333333,0.166666667,0.111111111,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.04,0.037735849,0.053571429,0.050847458,0.048387097,0.061538462,0.058823529,0.057142857,0.068493151,0.333333333,0.166666667,0.111111111,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.04,0.037735849,0.053571429,0.050847458,0.048387097,0.061538462,0.058823529,0.057142857,0.068493151,0.333333333,0.5,0.333333333,0.25,0.2,0.166666667,0.142857143,0.125,0.111111111,0.1,0.090909091,0.085714286,0.078947368,0.073170732,0.068181818,0.063829787,0.06,0.075471698,0.071428571,0.084745763,0.080645161,0.076923077,0.088235294,0.085714286,0.082191781,0.333333333,0.166666667,0.111111111,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.04,0.037735849,0.053571429,0.050847458,0.048387097,0.061538462,0.058823529,0.057142857,0.068493151
A0QUX7,-1,0.666666667,0.333333333,0.222222222,0.166666667,0.133333333,0.111111111,0.095238095,0.083333333,0.074074074,0.066666667,0.060606061,0.057142857,0.052631579,0.048780488,0.045454545,0.042553191,0.06,0.056603774,0.071428571,0.06779661,0.064516129,0.061538462,0.073529412,0.071428571,0.068493151,0.333333333,0.166666667,0.111111111,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.04,0.037735849,0.053571429,0.050847458,0.048387097,0.061538462,0.058823529,0.057142857,0.068493151,0.333333333,0.166666667,0.111111111,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.04,0.037735849,0.053571429,0.050847458,0.048387097,0.061538462,0.058823529,0.057142857,0.068493151,0.333333333,0.166666667,0.111111111,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.04,0.037735849,0.053571429,0.050847458,0.048387097,0.061538462,0.058823529,0.057142857,0.068493151,0.333333333,0.166666667,0.111111111,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.04,0.037735849,0.053571429,0.050847458,0.048387097,0.061538462,0.058823529,0.057142857,0.068493151,0.333333333,0.166666667,0.111111111,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.04,0.037735849,0.053571429,0.050847458,0.048387097,0.061538462,0.058823529,0.057142857,0.068493151,0.333333333,0.166666667,0.111111111,0.083333333,0.066666667,0.055555556,0.047619048,0.041666667,0.037037037,0.033333333,0.03030303,0.028571429,0.026315789,0.024390244,0.022727273,0.021276596,0.04,0.037735849,0.053571429,0.050847458,0.048387097,0.061538462,0.058823529,0.057142857,0.068493151
